feature1,feature2,feature3,output
37.454011884736246,25.82631959290225,7.471479165044542,142.8206343848973
95.07143064099162,-47.54130835411985,2.362525888105369,448.88379253028376
73.1993941811405,-47.787644847100275,8.782949003009408,420.3094782155647
59.86584841970366,-17.638978085045878,6.913132406204478,299.0140403272374
15.601864044243651,-1.135680959533424,13.865292154965179,160.89555485529678
15.599452033620265,27.040741780779314,12.509805739601116,95.38962521757522
5.8083612168199465,18.329537660650516,7.92728083575326,46.419810813216216
86.61761457749351,-5.409729362325166,5.139958530844812,364.12748902069285
60.11150117432088,-22.637333371833414,19.772683356956247,398.54939038717106
70.80725777960456,49.71245001577111,9.626030802726183,226.88542495122633
2.0584494295802447,-7.381869776402702,14.077210479824505,136.5985816766356
96.99098521619943,-4.861297567032452,3.6705063839888545,382.31860625611796
83.24426408004217,-33.63761788083308,10.226204293528559,436.6239956427757
21.233911067827616,29.480954874992932,1.5231976775198444,34.86653960414844
18.182496720710063,19.36822257814886,10.60364724029855,115.0264500900809
18.34045098534338,-27.92303872112396,19.316330735236345,266.222509192371
30.42422429595377,-41.761895438415735,8.299927546730204,255.45199726674312
52.475643163223786,18.049930207471306,1.7409242389233202,172.1707435847441
43.194501864211574,15.451121428113524,1.5881600274675272,135.88417311160404
29.122914019804192,-22.67404730017907,8.37174843899052,219.28733029482115
61.18528947223795,45.08635622504103,4.040473792800687,164.3021537908644
13.949386065204184,-34.89421082190998,1.4436898302355323,137.1780593279889
29.214464853521815,-6.766519895739812,15.36805866505336,229.16714844194337
36.63618432936917,44.361592016759886,9.711937168755924,113.05361668914652
45.606998421703594,-8.027268307387772,6.495650667480436,233.82267244483074
78.51759613930136,13.852594766408558,18.101580477313135,389.9623628083749
19.967378215835975,-10.24056020372057,3.2066402438099866,119.62688713439299
51.42344384136116,-22.578479765132997,19.162457750151066,371.5681507438449
59.24145688620425,48.39776479598282,6.965367630169704,158.87200782792684
4.645041271999773,-9.066599368495702,17.879669773864943,166.62544295275922
60.75448519014384,39.40992036791344,12.455914653109769,230.85696533709043
17.052412368729154,-27.004539410891383,16.707439835088262,236.0961838730435
6.505159298527952,-28.68952959749167,19.69625010099882,223.33833557287494
94.88855372533332,-46.88659171154887,6.479703318556169,477.90214690931316
96.56320330745594,15.1666825375885,19.261574222744265,453.9298297017604
80.83973481164611,-13.147365627623884,8.400156003145987,377.09825002599916
30.46137691733707,36.4358249839637,8.324726190001524,90.82509640613814
9.767211400638388,-2.6790093308442806,7.467354980835609,91.21124266659685
68.42330265121569,46.81934279147217,11.286744539604118,231.81575958425356
44.01524937396013,-31.447448429687885,3.9287558203912547,256.73799334124277
12.203823484477883,36.862316795561085,11.520518221802213,45.89485194353975
49.51769101112702,27.65968527917417,11.292391435790076,204.5406371503686
3.4388521115218396,27.092184464405193,15.47613443949253,73.55331525537666
90.9320402078782,34.47832281168877,16.839349276814126,384.1226289329373
25.87799816000169,26.102399094299884,9.368385655936057,112.02178590439425
66.2522284353982,12.62203216314154,6.744331737678381,265.7640022850639
31.171107608941096,-36.87551223176124,5.927363049024795,235.0477281384272
52.00680211778108,-46.747382050874805,4.697852897392567,307.75070939669536
54.67102793432797,42.084784781568686,2.095304061781473,135.68719272263948
18.485445552552704,11.665031452073805,7.506511597859554,104.99156024208517
96.95846277645586,29.653729097617628,6.134706150484882,335.53144777412734
77.51328233611146,-1.847764848744994,19.36193033146174,440.15671872629383
93.9498941564189,-38.26918110376055,11.596467698750834,486.11770094875027
89.48273504276489,-37.48142077974496,7.598263741579643,459.96374364903
59.78999788110851,18.55652872289714,12.028884418880224,264.9168884732453
92.18742350231169,-6.969410510053734,3.6447373255682147,373.54460907919093
8.84925020519195,-29.947527329966327,9.436831234841856,166.69768779549122
19.59828624191452,-0.8405453258563114,12.898452107000212,168.4430755804247
4.522728891053807,-43.57910629248659,10.289058804056577,182.16201069086375
32.53303307632643,8.197140191439878,8.63379721243216,169.55545954915294
38.8677289689482,-23.100659556490232,19.883119389094265,323.8343377446006
27.134903177389592,29.755910063718815,17.725980480829612,173.29510019684207
82.87375091519293,-18.963804107642623,12.844713205029363,425.8177568292398
35.67533266935893,-4.477985091819882,11.818169862463373,220.89647686843784
28.093450968738075,-48.837946009189935,12.792549116667097,293.30074993565376
54.26960831582485,-42.755311220544115,4.824930048626232,325.5145079711717
14.092422497476264,-10.750644359331517,8.507617122022054,137.70141187890323
80.21969807540397,-2.0061165282876487,1.749731124927087,308.8215622860269
7.455064367977082,10.002054811930371,10.035374712249707,82.68145727122963
98.68869366005173,-20.833742129069677,11.3174670951956,480.0897909843077
77.22447692966574,19.49818861265426,5.3272449859609825,282.00754562419945
19.87156815341724,36.012239718920455,19.31654809614476,151.98488993861483
0.5522117123602399,27.985098889334978,18.279637607807597,83.04218674174798
81.54614284548342,-46.038117465164284,14.720721473662211,493.8760592289455
70.68573438476172,-1.949305274217103,11.134345946541888,339.72944021858814
72.90071680409874,-39.50698215818251,17.529414033306015,473.3517302731678
77.12703466859458,-25.795498413747254,3.4823945326457952,352.31821795805246
7.4044651734090365,48.66625932671465,16.019686091222816,54.44593865644844
35.84657285442726,-35.75044570984868,3.3715954653701177,229.59157818720018
11.586905952512971,-0.11118465486439533,16.0900025884387,163.0856173770526
86.31034258755935,11.815573431811913,6.239583796775782,332.59090119250624
62.329812682755794,20.246497054410398,17.66472103934559,312.575599538377
33.08980248526492,5.964868348691411,18.93679978268256,245.86102526421254
6.355835028602364,-49.02291525808163,3.827123418697197,158.15468296300455
31.09823217156622,-17.353869175600813,9.790836496242477,229.97799671319163
32.518332202674706,1.771164338471145,19.638760185091016,262.6704037561324
72.96061783380641,-41.213350085516666,10.184741283489785,423.42782453626876
63.75574713552131,-14.937306879081923,17.407402927776356,382.5938515968036
88.72127425763266,-46.679689120863344,12.185898920495077,494.73892644576495
47.22149251619493,-42.14215028449792,8.131268250472434,321.25490492017394
11.959424593830171,-10.30767237984039,6.4298875549915335,121.8627776856761
71.3244787222995,-36.728424595693966,4.861238730635658,374.48454921264073
76.07850486168974,6.754084826155818,15.474165636176247,368.06585368699
56.127719756949624,18.946496913726577,8.34426962963753,225.8161694525315
77.0967179954561,30.058669910908293,10.714233781814272,286.5233888223525
49.379559636439076,-29.98497557551899,10.354184120022456,313.31534318842756
52.27328293819941,-33.25174177409302,11.968301555429493,348.22093727278764
42.75410183585496,-39.54321596655998,17.445965766866493,358.5150718305368
2.541912674409519,13.643024954363668,19.63404752808516,132.2513761243062
10.789142699330444,20.647572648690115,8.74409996290252,66.7230383606049
3.142918568673425,-46.841385517435796,16.72285952001976,233.36328780647472
63.64104112637804,43.62122462436898,15.526028098439635,248.4449344335843
31.435598107632668,-44.80287163485276,11.897050077655893,293.33573443818057
50.85706911647028,4.129633530107043,19.16489572862673,298.9390650933154
90.7566473926093,20.906051945091647,4.809015795039652,318.56479175841696
24.929222914887493,37.096912374608564,3.076019995882807,36.43822920549304
41.038292303562976,21.408693213242785,17.22527737215302,237.42355082379007
75.55511385430486,30.172808306979178,9.343846516041218,283.39124425221974
22.879816549162246,-16.05498074571939,17.09240822993415,244.1695319328761
7.697990982879299,31.482511374651224,17.968713898712885,107.36397411756221
28.9751452913768,-41.988515361532485,2.1866942787623573,205.95231659009607
16.122128725400444,39.48166560605276,17.78583049673515,120.7017487935199
92.96976523425731,4.759237615373621,9.51806205201902,397.1630952745884
80.8120379564417,31.72977699624937,10.698217291080413,303.0873234565154
63.34037565104234,-4.768171548169988,12.905257710770995,337.24256258629987
87.14605901877177,14.357769519652493,18.601269527871647,410.97308665943956
80.36720768991145,2.6402660936113236,1.3632057941655167,291.4245644789877
18.657005888603585,23.158952175533187,10.060025898038525,96.35884892911734
89.25589984899777,-41.83700179694104,14.066718806180653,501.89179616831876
53.93422419156507,-43.96479160094362,14.73143219626634,384.5366050324281
80.74401551640625,-25.289676598985356,14.158116199205052,448.4056362353045
89.60912999234932,-34.04553198868116,3.5542674587543153,415.30861916001595
31.800347497186387,37.17835665922017,6.688516179061944,95.52664101693003
11.005192452767677,-28.07860126419557,7.815594982923256,156.53278416147242
22.793516254194166,47.586525581913136,16.284306945910593,99.49138784448486
42.71077886262563,-16.310420822889313,6.296437575876507,237.533917488061
81.80147659224932,-31.788208431130073,5.003394313476861,385.3440702523719
86.07305832563435,28.96985071424791,19.191512361723827,387.3134190128639
0.6952130531190703,15.87077755008761,1.168402417155909,-17.97106768833116
51.07473025775657,-0.18042835468610008,19.958596257957584,338.7689664133773
41.7411003148779,5.53635509376312,13.859604678290516,246.59518727345363
22.210781047073024,21.920177827226382,16.740916689533222,161.61256379339278
11.98653673336828,-27.154525866870127,6.59776853057767,158.76484340284628
33.7615171403628,49.63339160567419,1.2719902756741397,33.57087882231171
94.29097039125192,47.479316214678306,15.019520852669071,352.913806802059
32.320293202075526,15.032568634693689,16.84874734301284,211.99617250756043
51.87906217433661,-30.045754907085488,15.069046507116864,358.47165338083556
70.30189588951778,18.022824243129136,3.7141554587159336,252.37184283859932
36.3629602379294,-42.780159102082415,15.315130522882413,333.69905321099367
97.17820827209607,-46.93474977941939,15.609532860045178,554.7035768456165
96.24472949421113,-24.23171114887863,13.512269797731044,481.63142693047206
25.178229582536417,-3.7377043260683678,15.556202723116138,209.69239977642982
49.72485058923854,36.82725054083805,17.07250735387691,229.27648278981854
30.087830981676966,22.716906976630796,12.65847817051171,158.949803547573
28.484049437746762,24.270652119998104,2.683489565423902,74.28627712671515
3.6886947354532795,-7.450666555192463,10.264928383677006,121.72464674810257
60.956433397989684,-15.40650074530371,2.475337358760496,279.0698501711626
50.26790232288615,-12.896123701539729,8.743317589616186,275.94372026245674
5.147875124998935,48.764956373605784,8.735023293386925,-8.007002449588086
27.864646423661142,-45.98908085875175,2.25418703866459,214.22268862146387
90.82658859666537,36.70314961224486,7.627590145420107,303.12029958166863
23.95618906669724,7.867540857239341,3.1089638770349817,100.26172975080085
14.48948720912231,-6.138458081040952,16.356468990175223,188.77416702595033
48.9452760277563,22.52576604151365,19.006072493324943,263.0906385899862
98.56504541106007,-1.3331058575297163,2.3740130299008335,375.9328439493
24.20552715115004,37.34232380816606,19.147188938542328,153.28872473836557
67.21355474058785,40.07018640112585,10.928955387398158,232.07071871220595
76.16196153287176,-7.82790731265446,6.691747881123604,334.76299010432786
23.763754399239968,-22.317220276494844,2.460379430247107,152.9622092949511
72.82163486118596,9.235032859336222,10.511861093337938,329.4271222355449
36.77831327192532,41.236334561669096,16.095795345324227,171.7047603683388
63.23058305935795,-28.933781099433343,14.434643068067265,383.53969653759094
63.35297107608947,12.296658356348274,1.9542942178155016,223.2523230254133
53.57746840747585,13.156022009252055,2.3851348719901666,180.1685195669007
9.02897700544083,23.311302241528097,8.654592370020104,60.974416895562804
83.5302495589238,-36.84323148727402,6.610519386910922,419.9603488800684
32.07800649717358,21.58249646820886,5.415302138064909,116.54696382644833
18.651851039985424,40.90325206656409,6.339085479265559,44.47755609939066
4.077514155476392,-32.031689112975805,16.26617212264081,195.7620647856834
59.08929431882418,-26.245667507612236,18.655333019005223,392.9056053385807
67.75643618422824,47.13950940416396,8.696951196023761,210.8291695769072
1.6587828927856152,-31.902304729051025,18.216109040517445,212.3150071215704
51.2093058299281,35.43850933695791,7.108418323709757,160.51774961941663
22.649577519793795,-0.7722143551965246,10.05230274053204,147.02329122284277
64.51727904094498,-25.276892559682295,5.2945509585039945,321.17032418015503
17.436642900499145,37.07499012725114,13.169044801341036,91.82028750618657
69.09377381024659,-5.469474499733451,19.60064118832137,405.97295440227373
38.67353463005374,1.4817353929690213,12.466368824824194,227.34267538259238
93.67299887367345,-14.076663060023428,7.798467598157428,418.5409623294259
13.752094414599325,9.295085143492742,13.30853147382004,138.47138415213115
34.10663510502585,-33.647612741497724,3.3354928908423638,210.6681900880054
11.347352124058908,-10.891846334823931,17.884522525042573,194.74847890323701
92.46936182785628,46.94123223352875,10.558595064816892,314.62258683378303
87.7339353380981,-24.186656729887247,9.537645098753199,434.45169644081545
25.79416277151556,15.673666454129219,12.131430980616864,151.30322019040963
65.99840460341791,-17.480993577530512,12.870893392998646,366.2248620765434
81.72222002012158,27.347312568660058,2.3637403183037478,245.43769039416674
55.52008115994623,-36.91263392816502,13.969727203244645,372.64240027718506
52.965057835600646,46.98210450785447,5.596701925995062,142.8579504536311
24.18522909004517,-4.621045861636077,14.565100017625205,200.93462349053326
9.310276780589922,-26.394953665353604,16.628161093299738,212.06792482381812
89.72157579533267,-42.650325266998735,16.275211643497883,525.4870098261605
90.04180571633304,-33.02420949124593,11.497518380749893,469.9646216506179
63.31014572732679,1.9773948556017658,10.883227953904273,304.665634866753
33.90297910487007,-16.299682356871372,3.7146432654488226,182.44863161250666
34.92095746126609,32.88833658826094,15.731576857659576,175.53465954304625
72.59556788702393,-6.911247633819407,6.156778228487573,324.0555113195817
89.71102599525771,-25.128572741237008,10.437213033540985,448.0910925055051
88.70864242651173,11.714498660403002,6.401207765622818,338.9270491835252
77.98755458576238,20.67772168854458,3.5427388969941696,267.5212519734923
64.20316461542878,-33.295809209905016,12.961596240942995,395.60691721359484
8.413996499504883,-33.238078371168235,2.032308661635173,109.90159872916237
16.162871409461378,-46.3328573066457,15.224259448397799,271.6009510099703
89.85541885270793,23.640201506564054,7.034149109961216,324.7713330476728
60.642905965958995,16.38045276218051,1.002559167085221,198.63462919229315
0.9197051616629648,-2.5369124250186132,10.711453645507365,99.2592030526353
10.147154286603211,34.41704489691972,1.8901862620244594,-16.946114442709316
66.35017691080559,30.56701529500532,6.24722159859709,221.2749347758508
0.5061583846218687,8.535436439675216,14.432553261658608,94.28581081905784
16.080805141749867,36.82712805132586,2.1911028108154516,4.04751396355884
54.87337893665861,-29.415878996323176,16.947431354764042,388.1952866334839
69.18951976926932,-38.80803806022721,1.072578530513079,333.00358455735466
65.19612595026005,-23.025038848301037,5.6896535148361425,321.2863592289309
22.42693094605598,-44.29131439106851,15.077177066889357,283.63907171957334
71.2179221347536,3.116952800103199,7.009132844856829,296.08200415504854
23.724908749680008,43.66056922949615,2.935955373254257,24.28932621888622
32.539969815926774,-46.065645933149035,7.844444457208129,272.5195637287495
74.64914051180241,-37.78900859899732,6.137472441305985,388.1480140565325
64.96328990472146,-4.780097171656472,17.011526141050542,365.5454577026921
84.9223410494178,43.387501752790484,6.95361043411772,266.48180264396353
65.76128923003434,-18.38438950232495,15.989716963744137,381.28895851007525
56.830860333547164,0.7234808688392462,17.94557075140396,334.6880107462605
9.367476782809248,-45.84271409496079,9.24253097195406,207.94397909166858
36.77158030594335,-35.165679903791116,18.28891973323345,337.1463371649353
26.520236768172545,48.663012295884684,8.169043025300663,63.80442586017693
24.398964337908357,46.511869643604555,19.317489913312055,141.05867906423885
97.30105547524455,-49.506001906559035,2.6965009659858854,462.0945522556417
39.30977246667604,45.18117854232389,14.053366063561612,164.10798228429766
89.20465551771133,13.911993781550038,10.382466768681645,368.0812181117752
63.11386259972629,36.79182945200222,8.365327303657294,224.03143581608418
79.48113035416485,-4.526014436614091,13.021525696223417,384.7215000087491
50.26370931051921,1.5596028579250216,14.373284741052293,292.5070796711223
57.69038846263591,-1.1153419743079809,1.0829021233558727,225.60313590150668
49.25176938188639,16.68642575461044,4.1721086861967756,180.97830256002072
19.52429877980445,-36.03487452436871,14.547874962052056,253.41004178418314
72.24521152615053,-47.002641012732205,13.661322857985922,451.2501392825205
28.07723624408558,-19.20700584088091,19.354902597444866,288.17131501054473
2.431596643145384,20.468076273664664,15.459718014764878,86.4942611562739
64.54722959071678,-29.814654787705162,19.064681446895424,419.16203475325125
17.711067940704893,17.34324333249174,14.348269529161332,132.15420552307796
94.04585843529144,46.99120461072704,6.66299196414942,290.8898102901482
95.39285770025873,-40.60992842105816,3.001933522766273,447.6583883682136
91.48643902204485,17.26021182251263,15.854653403553776,406.3817443125087
37.01587002554444,-5.624978069542884,13.238835208042403,249.57220163375644
1.5456616528867428,36.81422543775054,1.9155342354726284,-54.5654047622822
92.83185625877253,-32.28502105526141,7.840958852118589,455.0861906635826
42.81841483173143,19.262595222616454,19.179196494201438,246.50374079830138
96.66548190436696,33.81152896481102,10.507621768493824,358.05804259253995
96.36199770892529,44.46142194740233,9.221853584374388,322.4248296048446
85.300945546736,18.32480282896458,9.696292498026585,341.8758011019535
29.444889206958567,-0.28252359915727254,4.968771756098111,144.08414691240748
38.50977286019253,11.784724020121388,8.00543624643111,183.6501353537376
85.11366715168569,36.89049844787182,8.026451863756357,295.510624501745
31.692200515627768,7.060974663882966,1.9947453835619755,123.68169167692452
16.94927466860925,-46.96129403031632,15.583784941840447,271.6839577593309
55.68012624583501,43.09486955069778,8.9135842061737,183.98507862871855
93.6154774160781,18.95267510315611,16.621417849512042,412.56428285660866
69.6029796674973,17.65133857772466,17.15661202127801,342.6818141248409
57.0061170089365,-28.432484760228284,5.027887039274503,309.82899279827546
